"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD"
"USC00441593","2009-05-21",,,"0.00","0.0","0.0","77","49","55",
"USC00441593","2009-05-22",,,"0.00","0.0","0.0","83","55","63",
"USC00441593","2009-05-23",,,"0.00","0.0","0.0","85","62","64",
"USC00441593","2009-05-24",,,"0.00","0.0","0.0","84","64","65",
"USC00441593","2009-05-25",,,"0.00","0.0","0.0","78","65","67",
"USC00441593","2009-05-26",,,"0.33","0.0","0.0","82","67","68",
"USC00441593","2009-05-27",,,"0.48","0.0","0.0","73","57","57",
"USC00441593","2009-05-28",,,"0.00","0.0","0.0","74","57","65",
"USC00441593","2009-05-29",,,"0.04","0.0","0.0","81","64","66",
"USC00441593","2009-05-30",,,"0.08","0.0","0.0","84","58","61",
"USC00441593","2009-05-31",,,"0.00","0.0","0.0","79","61","63",
"USC00441593","2009-06-01",,,"0.00","0.0","0.0","83","54","56",
"USC00441593","2009-06-02",,,"0.00","0.0","0.0","78","56","68",
"USC00441593","2009-06-03",,,"0.25","0.0","0.0","92","64","66",
"USC00441593","2009-06-04",,,"0.22","0.0","0.0","85","60","60",
"USC00441593","2009-06-05",,,"0.67","0.0","0.0","61","57","58",
"USC00441593","2009-06-06",,,"0.64","0.0","0.0","64","56","58",
"USC00441593","2009-06-07",,,"0.00","0.0","0.0","78","58","61",
"USC00441593","2009-06-08",,,"0.00","0.0","0.0","82","61","69",
"USC00441593","2009-06-09",,,"0.02","0.0","0.0","86","68","71",
"USC00441593","2009-06-10",,,"0.35","0.0","0.0","86","62","66",
"USC00441593","2009-06-11",,,"0.01","0.0","0.0","85","64","66",
"USC00441593","2009-06-12",,,"0.12","0.0","0.0","81","65","68",
"USC00441593","2009-06-13",,,"0.10","0.0","0.0","84","68","69",
"USC00441593","2009-06-14",,,"0.71","0.0","0.0","83","63","64",
"USC00441593","2009-06-15",,,"0.44","0.0","0.0","82","62","64",
"USC00441593","2009-06-16",,,"0.00","0.0","0.0","78","64","67",
"USC00441593","2009-06-17",,,"0.48","0.0","0.0","76","62","62",
"USC00441593","2009-06-18",,,"0.99","0.0","0.0","71","62","71",
"USC00441593","2009-06-19",,,"0.00","0.0","0.0","86","66","69",
"USC00441593","2009-06-20",,,"0.00","0.0","0.0","84","69","75",
"USC00441593","2009-06-21",,,"0.00","0.0","0.0","89","73","75",
"USC00441593","2009-06-22",,,"0.00","0.0","0.0","83","66","68",
"USC00441593","2009-06-23",,,"0.00","0.0","0.0","85","66","68",
"USC00441593","2009-06-24",,,"0.00","0.0","0.0","85","67","69",
"USC00441593","2009-06-25",,,"0.00","0.0","0.0","85","69","72",
"USC00441593","2009-06-26",,,"0.00","0.0","0.0","88","70","72",
"USC00441593","2009-06-27",,,"0.13","0.0","0.0","90","68","71",
"USC00441593","2009-06-28",,,"0.00","0.0","0.0","84","66","68",
"USC00441593","2009-06-29",,,"0.00","0.0","0.0","83","68","68",
"USC00441593","2009-06-30",,,"0.00","0.0","0.0","87","66","66",
"USC00441593","2009-07-01",,,"0.00","0.0","0.0","85","65","66",
"USC00441593","2009-07-02",,,"0.40","0.0","0.0","85","62","65",
"USC00441593","2009-07-03",,,"0.00","0.0","0.0","81","60","63",
"USC00441593","2009-07-04",,,"0.00","0.0","0.0","77","62","64",
"USC00441593","2009-07-05",,,"0.07","0.0","0.0","84","63","63",
"USC00441593","2009-07-06",,,"0.36","0.0","0.0","64","59","61",
"USC00441593","2009-07-07",,,"0.00","0.0","0.0","83","61","67",
"USC00441593","2009-07-08",,,"0.00","0.0","0.0","87","65","66",
"USC00441593","2009-07-09",,,"0.00","0.0","0.0","82","62","65",
"USC00441593","2009-07-10",,,"0.04","0.0","0.0","74","63","64",
"USC00441593","2009-07-11",,,"0.00","0.0","0.0","74","64","65",
"USC00441593","2009-07-12",,,"0.00","0.0","0.0","84","65","72",
"USC00441593","2009-07-13",,,"0.00","0.0","0.0","88","69","71",
"USC00441593","2009-07-14",,,"0.00","0.0","0.0","86","62","63",
"USC00441593","2009-07-15",,,"0.00","0.0","0.0","84","61","64",
"USC00441593","2009-07-16",,,"0.00","0.0","0.0","88","64","71",
"USC00441593","2009-07-17",,,"0.00","0.0","0.0","94","71","73",
"USC00441593","2009-07-18",,,"1.17","0.0","0.0","82","64","66",
"USC00441593","2009-07-19",,,"0.00","0.0","0.0","81","59","62",
"USC00441593","2009-07-20",,,"0.00","0.0","0.0","80","61","63",
"USC00441593","2009-07-21",,,"1.64","0.0","0.0","73","61","62",
"USC00441593","2009-07-22",,,"0.00","0.0","0.0","82","62","67",
"USC00441593","2009-07-23",,,"0.00","0.0","0.0","85","67","70",
"USC00441593","2009-07-24",,,"0.22","0.0","0.0","83","65","66",
"USC00441593","2009-07-25",,,"0.00","0.0","0.0","86","65","65",
"USC00441593","2009-07-26",,,"0.12","0.0","0.0","87","65","69",
"USC00441593","2009-07-27",,,"0.15","0.0","0.0","86","67","69",
"USC00441593","2009-07-28",,,"0.00","0.0","0.0","87","68","70",
"USC00441593","2009-07-29",,,"0.11","0.0","0.0","89","68","69",
"USC00441593","2009-07-30",,,"0.52","0.0","0.0","79","68","70",
"USC00441593","2009-07-31",,,"0.08","0.0","0.0","85","70","71",
"USC00441593","2009-08-01",,,"0.00","0.0","0.0","82","67","68",
"USC00441593","2009-08-02",,,"0.11","0.0","0.0","88","68","71",
"USC00441593","2009-08-03",,,"0.03","0.0","0.0","86","68","70",
"USC00441593","2009-08-04",,,"0.00","0.0","0.0","87","66","68",
"USC00441593","2009-08-05",,,"0.00","0.0","0.0","88","68","72",
"USC00441593","2009-08-06",,,"0.19","0.0","0.0","86","68","68",
"USC00441593","2009-08-07",,,"0.09","0.0","0.0","80","62","63",
"USC00441593","2009-08-08",,,"0.00","0.0","0.0","82","63","66",
"USC00441593","2009-08-09",,,"0.00","0.0","0.0","85","66","74",
"USC00441593","2009-08-10",,,"0.00","0.0","0.0","95","74","76",
"USC00441593","2009-08-11",,,"0.00","0.0","0.0","96","73","75",
"USC00441593","2009-08-12",,,"0.00","0.0","0.0","85","71","72",
"USC00441593","2009-08-13",,,"0.00","0.0","0.0","82","67","67",
"USC00441593","2009-08-14",,,"0.00","0.0","0.0","86","66","68",
"USC00441593","2009-08-15",,,"0.00","0.0","0.0","87","67","67",
"USC00441593","2009-08-16",,,"0.00","0.0","0.0","89","67","69",
"USC00441593","2009-08-17",,,"0.00","0.0","0.0","91","68","71",
"USC00441593","2009-08-18",,,"0.00","0.0","0.0","93","68","70",
"USC00441593","2009-08-19",,,"0.00","0.0","0.0","90","70","75",
"USC00441593","2009-08-20",,,"0.80","0.0","0.0","92","70","71",
"USC00441593","2009-08-21",,,"0.01","0.0","0.0","90","71","72",
"USC00441593","2009-08-22",,,"0.34","0.0","0.0","90","70","71",
"USC00441593","2009-08-23",,,"0.70","0.0","0.0","76","65","67",
"USC00441593","2009-08-24",,,"0.00","0.0","0.0","86","67","67",
"USC00441593","2009-08-25",,,"0.00","0.0","0.0","82","64","65",
"USC00441593","2009-08-26",,,"0.00","0.0","0.0","86","65","69",
"USC00441593","2009-08-27",,,"0.00","0.0","0.0","89","69","73",
"USC00441593","2009-08-28",,,"0.00","0.0","0.0","90","69","70",
"USC00441593","2009-08-29",,,"0.21","0.0","0.0","78","68","69",
"USC00441593","2009-08-30",,,"0.02","0.0","0.0","87","66","68",
"USC00441593","2009-08-31",,,"0.01","0.0","0.0","85","59","59",
"USC00441593","2009-09-01",,,"0.00","0.0","0.0","74","54","55",
"USC00441593","2009-09-02",,,"0.00","0.0","0.0","74","52","53",
"USC00441593","2009-09-03",,,"0.00","0.0","0.0","75","53","55",
"USC00441593","2009-09-04",,,"0.00","0.0","0.0","78","55","60",
"USC00441593","2009-09-05",,,"0.00","0.0","0.0","84","60","63",
"USC00441593","2009-09-06",,,"0.00","0.0","0.0","88","63","66",
"USC00441593","2009-09-07",,,"0.00","0.0","0.0","78","64","65",
"USC00441593","2009-09-08",,,"0.84","0.0","0.0","79","64","65",
"USC00441593","2009-09-09",,,"0.01","0.0","0.0","69","62","63",
"USC00441593","2009-09-10",,,"0.12","0.0","0.0","76","60","61",
"USC00441593","2009-09-11",,,"0.00","0.0","0.0","71","56","57",
"USC00441593","2009-09-12",,,"0.00","0.0","0.0","79","57","58",
"USC00441593","2009-09-13",,,"0.00","0.0","0.0","78","58","61",
"USC00441593","2009-09-14",,,"0.00","0.0","0.0","82","61","64",
"USC00441593","2009-09-15",,,"0.00","0.0","0.0","85","64","66",
"USC00441593","2009-09-16",,,"0.00","0.0","0.0","87","65","66",
"USC00441593","2009-09-17",,,"0.73","0.0","0.0","74","61","61",
"USC00441593","2009-09-18",,,"0.12","0.0","0.0","63","61","63",
"USC00441593","2009-09-19",,,"0.01","0.0","0.0","77","59","60",
"USC00441593","2009-09-20",,,"0.00","0.0","0.0","75","59","60",
"USC00441593","2009-09-21",,,"0.00","0.0","0.0","69","57","57",
"USC00441593","2009-09-22",,,"0.00","0.0","0.0","76","57","63",
"USC00441593","2009-09-23",,,"0.05","0.0","0.0","78","63","67",
"USC00441593","2009-09-24",,,"0.00","0.0","0.0","85","67","71",
"USC00441593","2009-09-25",,,"0.35","0.0","0.0","87","63","63",
"USC00441593","2009-09-26",,,"0.15","0.0","0.0","64","57","57",
"USC00441593","2009-09-27",,,"1.90","0.0","0.0","60","57","60",
"USC00441593","2009-09-28",,,"0.00","0.0","0.0","76","53","54",
"USC00441593","2009-09-29",,,"0.16","0.0","0.0","77","53","54",
"USC00441593","2009-09-30",,,"0.00","0.0","0.0","66","52","54",
"USC00441593","2009-10-01",,,"0.00","0.0","0.0","69","46","47",
"USC00441593","2009-10-02",,,"0.00","0.0","0.0","69","47","50",
"USC00441593","2009-10-03",,,"0.00","0.0","0.0","68","50","57",
"USC00441593","2009-10-04",,,"0.00","0.0","0.0","77","56","57",
"USC00441593","2009-10-05",,,"0.00","0.0","0.0","73","52","52",
"USC00441593","2009-10-06",,,"0.00","0.0","0.0","72","50","51",
"USC00441593","2009-10-07",,,"0.00","0.0","0.0","68","51","64",
"USC00441593","2009-10-08",,,"0.00","0.0","0.0","74","46","48",
"USC00441593","2009-10-09",,,"0.00","0.0","0.0","71","47","55",
"USC00441593","2009-10-10",,,"0.03","0.0","0.0","82","55","69",
"USC00441593","2009-10-11",,,"0.02","0.0","0.0","69","45","47",
"USC00441593","2009-10-12",,,"0.00","0.0","0.0","69","47","49",
"USC00441593","2009-10-13",,,"0.00","0.0","0.0","52","47","51",
"USC00441593","2009-10-14",,,"0.00","0.0","0.0","74","44","44",
"USC00441593","2009-10-15",,,"0.29","0.0","0.0","48","40","40",
"USC00441593","2009-10-16",,,"0.29","0.0","0.0","46","40","40",
"USC00441593","2009-10-17",,,"0.00","0.0","0.0","49","39","39",
"USC00441593","2009-10-18",,,"0.03","0.0","0.0","52","38","39",
"USC00441593","2009-10-19",,,"0.00","0.0","0.0","48","37","37",
"USC00441593","2009-10-20",,,"0.00","0.0","0.0","60","37","47",
"USC00441593","2009-10-21",,,"0.00","0.0","0.0","74","47","52",
"USC00441593","2009-10-22",,,"0.00","0.0","0.0","76","51","56",
"USC00441593","2009-10-23",,,"0.00","0.0","0.0","77","55","57",
"USC00441593","2009-10-24",,,"0.20","0.0","0.0","67","57","67",
"USC00441593","2009-10-25",,,"0.87","0.0","0.0","69","46","47",
"USC00441593","2009-10-26",,,"0.00","0.0","0.0","64","44","45",
"USC00441593","2009-10-27",,,"0.18","0.0","0.0","64","44","49",
"USC00441593","2009-10-28",,,"1.52","0.0","0.0","58","49","53",
"USC00441593","2009-10-29",,,"0.00","0.0","0.0","72","51","51",
"USC00441593","2009-10-30",,,"0.03","0.0","0.0","68","51","52",
"USC00441593","2009-10-31",,,"0.01","0.0","0.0","57","52","55",
"USC00441593","2009-11-01",,,"1.57","0.0","0.0","68","48","48",
"USC00441593","2009-11-02",,,"0.22","0.0","0.0","51","46","47",
"USC00441593","2009-11-03",,,"0.00","0.0","0.0","62","43","45",
"USC00441593","2009-11-04",,,"0.00","0.0","0.0","68","37","38",
"USC00441593","2009-11-05",,,"0.00","0.0","0.0","55","38","40",
"USC00441593","2009-11-06",,,"0.00","0.0","0.0","60","39","40",
"USC00441593","2009-11-07",,,"0.00","0.0","0.0","56","35","37",
"USC00441593","2009-11-08",,,"0.00","0.0","0.0","63","37","58",
"USC00441593","2009-11-09",,,"0.00","0.0","0.0","78","51","53",
"USC00441593","2009-11-10",,,"0.00","0.0","0.0","72","53","57",
"USC00441593","2009-11-11",,,"0.98","0.0","0.0","63","46","46",
"USC00441593","2009-11-12",,,"1.51","0.0","0.0","46","41","42",
"USC00441593","2009-11-13",,,"0.22","0.0","0.0","49","42","47",
"USC00441593","2009-11-14",,,"0.15","0.0","0.0","54","47","53",
"USC00441593","2009-11-15",,,"0.01","0.0","0.0","66","48","50",
"USC00441593","2009-11-16",,,"0.00","0.0","0.0","74","50","55",
"USC00441593","2009-11-17",,,"0.00","0.0","0.0","72","46","47",
"USC00441593","2009-11-18",,,"0.00","0.0","0.0","55","43","45",
"USC00441593","2009-11-19",,,"0.83","0.0","0.0","52","45","50",
"USC00441593","2009-11-20",,,"1.39","0.0","0.0","56","47","48",
"USC00441593","2009-11-21",,,"0.00","0.0","0.0","60","43","45",
"USC00441593","2009-11-22",,,"0.00","0.0","0.0","57","44","44",
"USC00441593","2009-11-23",,,"0.06","0.0","0.0","55","44","44",
"USC00441593","2009-11-24",,,"0.45","0.0","0.0","46","44","46",
"USC00441593","2009-11-25",,,"0.00","0.0","0.0","58","46","48",
"USC00441593","2009-11-26",,,"0.00","0.0","0.0","57","42","42",
"USC00441593","2009-11-27",,,"0.02","0.0","0.0","58","40","42",
"USC00441593","2009-11-28",,,"0.00","0.0","0.0","48","34","35",
"USC00441593","2009-11-29",,,"0.00","0.0","0.0","55","35","53",
"USC00441593","2009-11-30",,,"0.00","0.0","0.0","68","49","49",
"USC00441593","2009-12-01",,,"0.17","0.0","0.0","54","34","36",
"USC00441593","2009-12-02",,,"0.00","0.0","0.0","58","36","42",
"USC00441593","2009-12-03",,,"1.70","0.0","0.0","54","39","52",
"USC00441593","2009-12-04",,,"0.00","0.0","0.0","61","39","41",
"USC00441593","2009-12-05",,,"0.13","0.0","0.0","48","36","36",
"USC00441593","2009-12-06",,,"0.41","3.1","3.0","36","26","26",
"USC00441593","2009-12-07",,,"0.00","0.0","3.0","39","26","28",
"USC00441593","2009-12-08",,,"0.00","0.0","0.0","42","28","32",
"USC00441593","2009-12-09",,,"2.09","0.0","0.0","40","31","37",
"USC00441593","2009-12-10",,,"0.00","0.0","0.0","49","34","34",
"USC00441593","2009-12-11",,,"0.00","0.0","0.0","42","21","21",
"USC00441593","2009-12-12",,,"0.00","0.0","0.0","40","21","29",
"USC00441593","2009-12-13",,,"0.18","0.0","0.0","43","29","31",
"USC00441593","2009-12-14",,,"0.52","0.0","0.0","52","30","30",
"USC00441593","2009-12-15",,,"0.00","0.0","0.0","50","30","45",
"USC00441593","2009-12-16",,,"0.00","0.0","0.0","60","30","31",
"USC00441593","2009-12-17",,,"0.00","0.0","0.0","42","28","29",
"USC00441593","2009-12-18",,,"0.00","0.0","0.0","44","27","28",
"USC00441593","2009-12-19",,,"1.17","16.5","17.0","33","25","26",
"USC00441593","2009-12-20",,,"0.54","4.0","19.0","26","22","24",
"USC00441593","2009-12-21",,,"0.00","0.0","17.0","36","24","28",
"USC00441593","2009-12-22",,,"0.00","0.0","15.0","42","28","32",
"USC00441593","2009-12-23",,,"0.00","0.0","13.0","44","28","29",
"USC00441593","2009-12-24",,,"0.00","0.0","12.0","43","24","24",
"USC00441593","2009-12-25",,,"0.00","0.0","10.0","37","23","26",
"USC00441593","2009-12-26",,,"1.62","0.0","5.0","44","26","41",
"USC00441593","2009-12-27",,,"0.00","0.0","4.0","53","36","37",
"USC00441593","2009-12-28",,,"0.00","0.0","4.0","51","33","33",
"USC00441593","2009-12-29",,,"0.00","0.0","4.0","36","26","27",
"USC00441593","2009-12-30",,,"0.00","0.0","4.0","35","20","21",
"USC00441593","2009-12-31",,,"0.17","0.0","4.0","31","21","30",
"USC00441593","2010-01-01",,,"0.01","0.0","4.0","35","30","31",
"USC00441593","2010-01-02",,,"0.00","0.0","3.0","43","21","21",
"USC00441593","2010-01-03",,,"0.00","0.0","3.0","25","15","15",
"USC00441593","2010-01-04",,,"0.00","0.0","3.0","30","15","22",
"USC00441593","2010-01-05",,,"0.00","0.0","3.0","30","22","22",
"USC00441593","2010-01-06",,,"0.00","0.0","3.0","34","22","25",
"USC00441593","2010-01-07",,,"0.00","0.0","3.0","38","23","24",
"USC00441593","2010-01-08",,,"0.00","0.1","3.0","40","23","23",
"USC00441593","2010-01-09",,,"0.00","0.0","3.0","28","19","23",
"USC00441593","2010-01-10",,,"0.00","0.0","3.0","35","19","19",
"USC00441593","2010-01-11",,,"0.00","0.0","3.0","33","19","23",
"USC00441593","2010-01-12",,,"0.00","0.0","3.0","40","22","27",
"USC00441593","2010-01-13",,,"0.00","0.0","3.0","33","24","25",
"USC00441593","2010-01-14",,,"0.00","0.0","3.0","46","25","34",
"USC00441593","2010-01-15",,,"0.00","0.0","2.0","54","34","43",
"USC00441593","2010-01-16",,,"0.00","0.0","0.0","60","36","36",
"USC00441593","2010-01-17",,,"0.17","0.0","0.0","53","36","38",
"USC00441593","2010-01-18",,,"0.48","0.0","0.0","43","38","41",
"USC00441593","2010-01-19",,,"0.00","0.0","0.0","59","41","46",
"USC00441593","2010-01-20",,,"0.01","0.0","0.0","60","37","37",
"USC00441593","2010-01-21",,,"0.16","0.0","0.0","39","33","33",
"USC00441593","2010-01-22",,,"0.65","0.0","0.0","37","31","35",
"USC00441593","2010-01-23",,,"0.08","0.0","0.0","37","33","34",
"USC00441593","2010-01-24",,,"0.01","0.0","0.0","44","33","34",
"USC00441593","2010-01-25",,,"2.65","0.0","0.0","61","34","60",
"USC00441593","2010-01-26",,,"0.01","0.0","0.0","62","32","34",
"USC00441593","2010-01-27",,,"0.00","0.0","0.0","44","29","30",
"USC00441593","2010-01-28",,,"0.00","0.0","0.0","45","30","34",
"USC00441593","2010-01-29",,,"0.00","0.0","0.0","53","21","21",
"USC00441593","2010-01-30",,,"0.20","2.6","3.0","30","14","15",
"USC00441593","2010-01-31",,,"0.81","7.9","10.0","17","13","15",
"USC00441593","2010-02-01",,,"0.00","0.0","8.0","35","15","26",
"USC00441593","2010-02-02",,,"0.00","0.0","6.0","45","26","27",
"USC00441593","2010-02-03",,,"0.30","2.3","7.0","38","27","28",
"USC00441593","2010-02-04",,,"0.00","0.0","5.0","47","28","30",
"USC00441593","2010-02-05",,,"0.02","0.2","5.0","44","29","30",
"USC00441593","2010-02-06",,,"2.76","11.0","14.0","32","28","28",
"USC00441593","2010-02-07",,,"0.17","3.5","17.0","29","20","22",
"USC00441593","2010-02-08",,,"0.00","0.0","15.0","38","18","19",
"USC00441593","2010-02-09",,,"0.00","0.0","14.0","44","19","25",
"USC00441593","2010-02-10",,,"0.41","3.8","17.0","38","19","19",
"USC00441593","2010-02-11",,,"0.00","0.0","15.0","32","18","28",
"USC00441593","2010-02-12",,,"0.00","0.0","13.0","41","24","24",
"USC00441593","2010-02-13",,,"0.00","0.0","13.0","41","24","26",
"USC00441593","2010-02-14",,,"0.00","0.0","12.0","37","23","25",
"USC00441593","2010-02-15",,,"0.00","0.0","12.0","41","25","28",
"USC00441593","2010-02-16",,,"0.16","1.5","13.0","35","21","22",
"USC00441593","2010-02-17",,,"0.00","0.0","12.0","35","22","24",
"USC00441593","2010-02-18",,,"0.00","0.0","12.0","38","24","31",
"USC00441593","2010-02-19",,,"0.00","0.0","10.0","44","29","33",
"USC00441593","2010-02-20",,,"0.00","0.0","9.0","47","32","37",
"USC00441593","2010-02-21",,,"0.00","0.0","8.0","50","37","38",
"USC00441593","2010-02-22",,,"0.00","0.0","7.0","59","35","36",
"USC00441593","2010-02-23",,,"0.07","0.0","5.0","41","33","34",
"USC00441593","2010-02-24",,,"0.00","0.0","4.0","51","34","36",
"USC00441593","2010-02-25",,,"0.00","0.0","3.0","42","30","31",
"USC00441593","2010-02-26",,,"0.00","0.0","3.0","39","20","30",
"USC00441593","2010-02-27",,,"0.00","0.0","3.0","37","26","31",
"USC00441593","2010-02-28",,,"0.00","0.0","2.0","45","29","32",
"USC00441593","2010-03-01",,,"0.00","0.0","1.0","44","31","37",
"USC00441593","2010-03-02",,,"0.00","0.0","0.0","49","35","36",
"USC00441593","2010-03-03",,,"0.09","0.3","0.0","38","31","35",
"USC00441593","2010-03-04",,,"0.00","0.0","0.0","41","32","34",
"USC00441593","2010-03-05",,,"0.00","0.0","0.0","45","28","30",
"USC00441593","2010-03-06",,,"0.00","0.0","0.0","49","30","33",
"USC00441593","2010-03-07",,,"0.00","0.0","0.0","51","33","39",
"USC00441593","2010-03-08",,,"0.00","0.0","0.0","63","39","42",
"USC00441593","2010-03-09",,,"0.00","0.0","0.0","63","40","42",
"USC00441593","2010-03-10",,,"0.00","0.0","0.0","66","42","47",
"USC00441593","2010-03-11",,,"0.05","0.0","0.0","69","47","49",
"USC00441593","2010-03-12",,,"1.47","0.0","0.0","59","49","54",
"USC00441593","2010-03-13",,,"1.15","0.0","0.0","57","48","49",
"USC00441593","2010-03-14",,,"0.07","0.0","0.0","60","46","47",
"USC00441593","2010-03-15",,,"0.07","0.0","0.0","52","45","46",
"USC00441593","2010-03-16",,,"0.01","0.0","0.0","53","43","44",
"USC00441593","2010-03-17",,,"0.00","0.0","0.0","59","44","45",
"USC00441593","2010-03-18",,,"0.00","0.0","0.0","68","45","49",
"USC00441593","2010-03-19",,,"0.00","0.0","0.0","70","48","51",
"USC00441593","2010-03-20",,,"0.00","0.0","0.0","73","51","52",
"USC00441593","2010-03-21",,,"0.00","0.0","0.0","77","52","53",
"USC00441593","2010-03-22",,,"0.02","0.0","0.0","75","53","58",
"USC00441593","2010-03-23",,,"0.13","0.0","0.0","72","40","43",
"USC00441593","2010-03-24",,,"0.00","0.0","0.0","59","43","47",
"USC00441593","2010-03-25",,,"0.00","0.0","0.0","71","47","52",
"USC00441593","2010-03-26",,,"0.56","0.0","0.0","74","51","51",
"USC00441593","2010-03-27",,,"0.19","0.0","0.0","51","29","30",
"USC00441593","2010-03-28",,,"0.00","0.0","0.0","53","29","37",
"USC00441593","2010-03-29",,,"1.27","0.0","0.0","47","37","47",
"USC00441593","2010-03-30",,,"0.05","0.0","0.0","60","46","48",
"USC00441593","2010-03-31",,,"0.00","0.0","0.0","63","47","48",
